timestamp,t_days,G,DNI,GHI,T_amb,pressure_hPa,doy_sin,doy_cos,hour_sin,hour_cos,PR_raw,P
2019-05-11 15:15:00,130.239583,0.519187,0.027551,0.473042,0.566781,0.427896,0.887936,0.184539,0.124613,0.205294,0.817778,29.44
2019-05-11 15:30:00,130.25,0.52295,0.031633,0.457782,0.57363,0.437352,0.887936,0.184539,0.103767,0.235779,0.826483,29.96
2019-05-11 15:45:00,130.260417,0.481565,0.029592,0.425229,0.578767,0.425532,0.887936,0.184539,0.084627,0.267834,0.83791,28.07
2019-05-11 16:00:00,130.270833,0.484575,0.036735,0.407935,0.592466,0.43026,0.887936,0.184539,0.067275,0.301324,0.817804,27.56
2019-05-11 16:15:00,130.28125,0.431904,0.032653,0.370295,0.60274,0.434988,0.887936,0.184539,0.051785,0.336103,0.871192,26.31
2019-05-11 16:30:00,130.291667,0.445448,0.037755,0.359105,0.606164,0.434988,0.887936,0.184539,0.038224,0.372024,0.835048,25.97
2019-05-11 16:45:00,130.302083,0.456734,0.046939,0.338759,0.592466,0.437352,0.887936,0.184539,0.026649,0.408933,0.814129,25.93
2019-05-11 17:00:00,130.3125,0.413093,0.047959,0.311292,0.592466,0.437352,0.887936,0.184539,0.01711,0.446671,0.873921,25.3
2019-05-11 17:15:00,130.322917,0.367946,0.043878,0.287894,0.587329,0.444444,0.887936,0.184539,0.009649,0.485077,0.836224,21.7
2019-05-11 17:30:00,130.333333,0.364184,0.052041,0.272635,0.587329,0.446809,0.887936,0.184539,0.004296,0.523986,0.794942,20.43
2019-05-11 17:45:00,130.34375,0.308503,0.052041,0.239064,0.580479,0.451537,0.887936,0.184539,0.001075,0.563232,0.803182,17.67
2019-05-11 18:00:00,130.354167,0.267118,0.05,0.223805,0.580479,0.460993,0.887936,0.184539,0.0,0.602647,0.808831,15.57
2019-05-11 18:15:00,130.364583,0.215952,0.041837,0.201424,0.577055,0.456265,0.887936,0.184539,0.001075,0.642062,0.824606,13.07
2019-05-11 18:30:00,130.375,0.188864,0.046939,0.178026,0.571918,0.470449,0.887936,0.184539,0.004296,0.681308,0.780071,10.96
2019-05-11 18:45:00,130.385417,0.145222,0.042857,0.148525,0.568493,0.472813,0.887936,0.184539,0.009649,0.720218,0.748879,8.35
2019-05-11 19:00:00,130.395833,0.112114,0.035714,0.133266,0.556507,0.465721,0.887936,0.184539,0.01711,0.758624,0.73743,6.6
2019-05-11 19:15:00,130.40625,0.081264,0.027551,0.10885,0.55137,0.48227,0.887936,0.184539,0.026649,0.796362,0.704348,4.86
2019-05-11 19:30:00,130.416667,0.054929,0.019388,0.084435,0.542808,0.484634,0.887936,0.184539,0.038224,0.83327,0.681553,3.51
2019-05-11 19:45:00,130.427083,0.03386,0.012245,0.062055,0.535959,0.486998,0.887936,0.184539,0.051785,0.869191,0.653333,2.45
2019-05-11 20:00:00,130.4375,0.015049,0.005102,0.040692,0.535959,0.491726,0.887936,0.184539,0.067275,0.903971,0.616,1.54
2019-05-12 07:00:00,130.895833,0.015049,0.010204,0.054934,0.421233,0.536643,0.882452,0.177913,0.987186,0.446671,0.376,0.94
2019-05-12 07:15:00,130.90625,0.035365,0.013265,0.100712,0.431507,0.536643,0.882452,0.177913,0.977647,0.408933,0.379221,1.46
2019-05-12 07:30:00,130.916667,0.053424,0.015306,0.148525,0.438356,0.536643,0.882452,0.177913,0.966072,0.372024,0.376238,1.9
2019-05-12 07:45:00,130.927083,0.063205,0.015306,0.205493,0.453767,0.534279,0.882452,0.177913,0.952511,0.336103,0.514035,2.93
2019-05-12 08:00:00,130.9375,0.097818,0.017347,0.264496,0.44863,0.531915,0.882452,0.177913,0.937021,0.301324,0.6025,4.82
2019-05-12 08:15:00,130.947917,0.148232,0.015306,0.329603,0.455479,0.534279,0.882452,0.177913,0.919669,0.267834,0.671366,7.62
2019-05-12 08:30:00,130.958333,0.190369,0.016327,0.388606,0.464041,0.527187,0.882452,0.177913,0.900529,0.235779,0.763251,10.8
2019-05-12 08:45:00,130.96875,0.240783,0.017347,0.456765,0.465753,0.524823,0.882452,0.177913,0.879683,0.205294,0.808,14.14
2019-05-12 09:00:00,130.979167,0.295711,0.017347,0.505595,0.476027,0.524823,0.882452,0.177913,0.85722,0.176511,0.823168,17.41
2019-05-12 09:15:00,130.989583,0.352144,0.016327,0.551373,0.498288,0.522459,0.882452,0.177913,0.833237,0.149553,0.819277,20.4
2019-05-12 09:30:00,131.0,0.41535,0.019388,0.603255,0.508562,0.520095,0.882452,0.177913,0.807836,0.124535,0.805155,23.43
2019-05-12 09:45:00,131.010417,0.468774,0.020408,0.644964,0.518836,0.513002,0.882452,0.177913,0.781126,0.101564,0.804594,26.27
2019-05-12 10:00:00,131.020833,0.51392,0.021429,0.686673,0.525685,0.510638,0.882452,0.177913,0.753222,0.080739,0.814025,29.02
2019-05-12 10:15:00,131.03125,0.549285,0.020408,0.723296,0.541096,0.503546,0.882452,0.177913,0.724242,0.062149,0.831842,31.61
2019-05-12 10:30:00,131.041667,0.573363,0.021429,0.747711,0.55137,0.501182,0.882452,0.177913,0.694312,0.045874,0.857071,33.94
2019-05-12 10:45:00,131.052083,0.600451,0.020408,0.774161,0.559932,0.496454,0.882452,0.177913,0.663558,0.031982,0.86401,35.77
2019-05-12 11:00:00,131.0625,0.634312,0.022449,0.80061,0.561644,0.489362,0.882452,0.177913,0.632113,0.020535,0.795418,34.72
2019-05-12 11:15:00,131.072917,0.671934,0.022449,0.829095,0.577055,0.48227,0.882452,0.177913,0.600112,0.01158,0.830336,38.32
2019-05-12 11:30:00,131.083333,0.697517,0.020408,0.852492,0.597603,0.475177,0.882452,0.177913,0.567691,0.005156,0.858307,41.07
2019-05-12 11:45:00,131.09375,0.717833,0.023469,0.873856,0.597603,0.472813,0.882452,0.177913,0.53499,0.00129,0.854268,42.03
2019-05-12 12:00:00,131.104167,0.731377,0.023469,0.895219,0.607877,0.463357,0.882452,0.177913,0.502148,0.0,0.859481,43.06
2019-05-12 12:15:00,131.114583,0.746426,0.02449,0.906409,0.606164,0.460993,0.882452,0.177913,0.469306,0.00129,0.855186,43.7
2019-05-12 12:30:00,131.125,0.770504,0.02551,0.922686,0.614726,0.456265,0.882452,0.177913,0.436605,0.005156,0.842694,44.41
2019-05-12 12:45:00,131.135417,0.797592,0.023469,0.93591,0.628425,0.449173,0.882452,0.177913,0.404184,0.01158,0.832294,45.36
2019-05-12 13:00:00,131.145833,0.820918,0.023469,0.938962,0.633562,0.444444,0.882452,0.177913,0.372183,0.020535,0.80107,44.9
2019-05-12 13:15:00,131.15625,0.845749,0.026531,0.928789,0.633562,0.432624,0.882452,0.177913,0.340738,0.031982,0.75026,43.29
2019-05-12 13:30:00,131.166667,0.854026,0.023469,0.931841,0.631849,0.420804,0.882452,0.177913,0.309984,0.045874,0.674506,39.29
2019-05-12 13:45:00,131.177083,0.842739,0.02551,0.87589,0.648973,0.411348,0.882452,0.177913,0.280054,0.062149,0.668,38.41
2019-05-12 14:00:00,131.1875,0.601956,0.020408,0.610376,0.645548,0.408983,0.882452,0.177913,0.251074,0.080739,0.930602,38.62
2019-05-12 14:15:00,131.197917,0.703536,0.022449,0.7294,0.650685,0.399527,0.882452,0.177913,0.22317,0.101564,0.648912,31.31
2019-05-12 14:30:00,131.208333,0.526712,0.018367,0.55646,0.640411,0.394799,0.882452,0.177913,0.19646,0.124535,0.835616,30.5
2019-05-12 14:45:00,131.21875,0.346877,0.008163,0.410987,0.652397,0.387707,0.882452,0.177913,0.171059,0.149553,0.985336,24.19
2019-05-12 15:00:00,131.229167,0.826185,0.036735,0.723296,0.662671,0.385343,0.882452,0.177913,0.147076,0.176511,0.683511,38.55
2019-05-12 15:15:00,131.239583,0.749436,0.042857,0.57884,0.660959,0.380615,0.882452,0.177913,0.124613,0.205294,0.792982,40.68
2019-05-12 15:30:00,131.25,0.714071,0.046939,0.516785,0.67637,0.373522,0.882452,0.177913,0.103767,0.235779,0.80715,39.51
2019-05-12 15:45:00,131.260417,0.68322,0.053061,0.465921,0.672945,0.371158,0.882452,0.177913,0.084627,0.267834,0.799787,37.51
2019-05-12 16:00:00,131.270833,0.641836,0.057143,0.418108,0.684932,0.361702,0.882452,0.177913,0.067275,0.301324,0.819026,36.16
2019-05-12 16:15:00,131.28125,0.609481,0.059184,0.387589,0.690068,0.356974,0.882452,0.177913,0.051785,0.336103,0.833571,35.01
2019-05-12 16:30:00,131.291667,0.493604,0.043878,0.384537,0.684932,0.35461,0.882452,0.177913,0.038224,0.372024,0.448397,15.38
2019-05-12 16:45:00,131.302083,0.164786,0.005102,0.222787,0.666096,0.352246,0.882452,0.177913,0.026649,0.408933,0.938153,11.68
2019-05-12 17:00:00,131.3125,0.154251,0.0,0.223805,0.67637,0.352246,0.882452,0.177913,0.01711,0.446671,1.125957,13.23
2019-05-12 17:15:00,131.322917,0.410835,0.041837,0.337742,0.674658,0.34279,0.882452,0.177913,0.009649,0.485077,0.718403,20.69
2019-05-12 17:30:00,131.333333,0.230248,0.015306,0.229908,0.67637,0.328605,0.882452,0.177913,0.004296,0.523986,1.152976,19.37
2019-05-12 17:45:00,131.34375,0.345372,0.05,0.266531,0.678082,0.328605,0.882452,0.177913,0.001075,0.563232,0.845808,20.68
2019-05-12 18:00:00,131.354167,0.299473,0.057143,0.212614,0.684932,0.328605,0.882452,0.177913,0.0,0.602647,0.803271,17.19
2019-05-12 18:15:00,131.364583,0.231001,0.052041,0.187182,0.679795,0.326241,0.882452,0.177913,0.001075,0.642062,0.807715,13.61
2019-05-12 18:30:00,131.375,0.188864,0.047959,0.169888,0.679795,0.321513,0.882452,0.177913,0.004296,0.681308,0.785765,11.04
2019-05-12 18:45:00,131.385417,0.154251,0.05,0.147508,0.671233,0.321513,0.882452,0.177913,0.009649,0.720218,0.759149,8.92
2019-05-12 19:00:00,131.395833,0.115877,0.043878,0.123093,0.671233,0.319149,0.882452,0.177913,0.01711,0.758624,0.729348,6.71
2019-05-12 19:15:00,131.40625,0.082017,0.040816,0.102747,0.667808,0.319149,0.882452,0.177913,0.026649,0.796362,0.707914,4.92
2019-05-12 19:30:00,131.416667,0.053424,0.030612,0.080366,0.662671,0.316785,0.882452,0.177913,0.038224,0.83327,0.667327,3.37
2019-05-12 19:45:00,131.427083,0.033108,0.016327,0.06002,0.660959,0.319149,0.882452,0.177913,0.051785,0.869191,0.643243,2.38
2019-05-12 20:00:00,131.4375,0.015049,0.008163,0.040692,0.65411,0.314421,0.882452,0.177913,0.067275,0.903971,0.592,1.48
2019-05-12 20:15:00,131.447917,0.0,0.003061,0.02645,0.648973,0.316785,0.882452,0.177913,0.084627,0.93746,0.553333,0.83
2019-05-13 07:00:00,131.895833,0.014296,0.003061,0.045778,0.479452,0.330969,0.876855,0.171382,0.987186,0.446671,0.587755,1.44
2019-05-13 07:15:00,131.90625,0.033108,0.009184,0.077314,0.484589,0.333333,0.876855,0.171382,0.977647,0.408933,0.616216,2.28
2019-05-13 07:30:00,131.916667,0.054929,0.010204,0.114954,0.493151,0.335697,0.876855,0.171382,0.966072,0.372024,0.609709,3.14
2019-05-13 07:45:00,131.927083,0.074492,0.013265,0.159715,0.496575,0.335697,0.876855,0.171382,0.952511,0.336103,0.658915,4.25
2019-05-13 08:00:00,131.9375,0.10158,0.013265,0.198372,0.508562,0.333333,0.876855,0.171382,0.937021,0.301324,0.690909,5.7
2019-05-13 08:15:00,131.947917,0.139955,0.013265,0.244151,0.523973,0.333333,0.876855,0.171382,0.919669,0.267834,0.732407,7.91
2019-05-13 08:30:00,131.958333,0.165538,0.013265,0.277721,0.546233,0.330969,0.876855,0.171382,0.900529,0.235779,0.8016,10.02
2019-05-13 08:45:00,131.96875,0.207675,0.014286,0.33469,0.563356,0.326241,0.876855,0.171382,0.879683,0.205294,0.787582,12.05
2019-05-13 09:00:00,131.979167,0.245297,0.014286,0.370295,0.583904,0.328605,0.876855,0.171382,0.85722,0.176511,0.825281,14.69
2019-05-13 09:15:00,131.989583,0.303236,0.014286,0.422177,0.60274,0.323877,0.876855,0.171382,0.833237,0.149553,0.822171,17.8
2019-05-13 09:30:00,132.0,0.354402,0.015306,0.473042,0.614726,0.328605,0.876855,0.171382,0.807836,0.124535,0.795609,19.93
2019-05-13 09:45:00,132.010417,0.402558,0.017347,0.516785,0.631849,0.323877,0.876855,0.171382,0.781126,0.101564,0.799646,22.59
2019-05-13 10:00:00,132.020833,0.437923,0.018367,0.548321,0.645548,0.319149,0.876855,0.171382,0.753222,0.080739,0.818301,25.04
2019-05-13 10:15:00,132.03125,0.492099,0.020408,0.610376,0.64726,0.321513,0.876855,0.171382,0.724242,0.062149,0.782749,26.77
2019-05-13 10:30:00,132.041667,0.547028,0.020408,0.670397,0.65411,0.319149,0.876855,0.171382,0.694312,0.045874,0.78177,29.59
2019-05-13 10:45:00,132.052083,0.534989,0.021429,0.645982,0.65411,0.312057,0.876855,0.171382,0.663558,0.031982,0.809717,30.0
2019-05-13 11:00:00,132.0625,0.573363,0.020408,0.678535,0.655822,0.314421,0.876855,0.171382,0.632113,0.020535,0.837374,33.16
2019-05-13 11:15:00,132.072917,0.605719,0.021429,0.712106,0.660959,0.309693,0.876855,0.171382,0.600112,0.01158,0.821796,34.31
2019-05-13 11:30:00,132.083333,0.651618,0.021429,0.763988,0.666096,0.307329,0.876855,0.171382,0.567691,0.005156,0.820536,36.76
2019-05-13 11:45:00,132.09375,0.653875,0.018367,0.755849,0.683219,0.300236,0.876855,0.171382,0.53499,0.00129,0.830033,37.31
2019-05-13 12:00:00,132.104167,0.673439,0.019388,0.77823,0.691781,0.295508,0.876855,0.171382,0.502148,0.0,0.792649,36.66
2019-05-13 12:15:00,132.114583,0.645598,0.020408,0.736521,0.696918,0.29078,0.876855,0.171382,0.469306,0.00129,0.840991,37.34
2019-05-13 12:30:00,132.125,0.686983,0.023469,0.776195,0.693493,0.286052,0.876855,0.171382,0.436605,0.005156,0.820997,38.71
2019-05-13 12:45:00,132.135417,0.668172,0.02449,0.744659,0.693493,0.27896,0.876855,0.171382,0.404184,0.01158,0.837908,38.46
2019-05-13 13:00:00,132.145833,0.725357,0.019388,0.805697,0.710616,0.271868,0.876855,0.171382,0.372183,0.020535,0.794366,39.48
2019-05-13 13:15:00,132.15625,0.772761,0.022449,0.85351,0.717466,0.264775,0.876855,0.171382,0.340738,0.031982,0.714664,37.77
2019-05-13 13:30:00,132.166667,0.701279,0.019388,0.758901,0.724315,0.260047,0.876855,0.171382,0.309984,0.045874,0.7921,38.1
2019-05-13 13:45:00,132.177083,0.765989,0.022449,0.824008,0.72774,0.252955,0.876855,0.171382,0.280054,0.062149,0.769847,40.34
2019-05-13 14:00:00,132.1875,0.802859,0.026531,0.839268,0.726027,0.248227,0.876855,0.171382,0.251074,0.080739,0.765178,41.97
2019-05-13 14:15:00,132.197917,0.743416,0.032653,0.735504,0.717466,0.238771,0.876855,0.171382,0.22317,0.101564,0.826523,42.07
2019-05-13 14:45:00,132.21875,0.823928,0.028571,0.76297,0.736301,0.234043,0.876855,0.171382,0.171059,0.149553,0.578489,32.54
2019-05-13 15:00:00,132.229167,0.683973,0.02449,0.623601,0.729452,0.231678,0.876855,0.171382,0.147076,0.176511,0.622151,29.21
2019-05-13 15:15:00,132.239583,0.58164,0.020408,0.542218,0.732877,0.219858,0.876855,0.171382,0.124613,0.205294,0.724533,29.09
2019-05-13 15:30:00,132.25,0.648608,0.026531,0.564598,0.736301,0.222222,0.876855,0.171382,0.103767,0.235779,0.578924,25.82
2019-05-13 15:45:00,132.260417,0.551543,0.02551,0.475076,0.736301,0.222222,0.876855,0.171382,0.084627,0.267834,0.61232,23.36
2019-05-13 16:00:00,132.270833,0.442438,0.02449,0.396745,0.734589,0.21513,0.876855,0.171382,0.067275,0.301324,0.744013,22.99
2019-05-13 16:15:00,132.28125,0.362679,0.016327,0.350966,0.726027,0.20331,0.876855,0.171382,0.051785,0.336103,0.823437,21.08
2019-05-13 16:30:00,132.291667,0.599699,0.036735,0.482197,0.743151,0.20331,0.876855,0.171382,0.038224,0.372024,0.557195,23.04
2019-05-13 16:45:00,132.302083,0.266366,0.011224,0.275687,0.738014,0.210402,0.876855,0.171382,0.026649,0.408933,1.066146,20.47
2019-05-13 17:00:00,132.3125,0.271633,0.009184,0.287894,0.734589,0.205674,0.876855,0.171382,0.01711,0.446671,0.940153,18.38
2019-05-13 17:15:00,132.322917,0.266366,0.011224,0.274669,0.731164,0.208038,0.876855,0.171382,0.009649,0.485077,0.971875,18.66
2019-05-13 17:30:00,132.333333,0.413093,0.032653,0.354018,0.731164,0.198582,0.876855,0.171382,0.004296,0.523986,0.766149,22.18
2019-05-13 17:45:00,132.34375,0.358164,0.041837,0.264496,0.738014,0.205674,0.876855,0.171382,0.001075,0.563232,0.77668,19.65
2019-05-13 18:00:00,132.354167,0.300978,0.046939,0.226857,0.732877,0.193853,0.876855,0.171382,0.0,0.602647,0.766047,16.47
2019-05-13 18:15:00,132.364583,0.167795,0.023469,0.163784,0.731164,0.205674,0.876855,0.171382,0.001075,0.642062,0.694071,8.78
2019-05-13 18:30:00,132.375,0.084274,0.006122,0.120041,0.72089,0.20331,0.876855,0.171382,0.004296,0.681308,0.828169,5.88
2019-05-13 18:45:00,132.385417,0.145222,0.018367,0.175992,0.719178,0.210402,0.876855,0.171382,0.009649,0.720218,0.721973,8.05
2019-05-13 19:00:00,132.395833,0.042137,0.002041,0.069176,0.710616,0.205674,0.876855,0.171382,0.01711,0.758624,0.916279,3.94
2019-05-13 19:15:00,132.40625,0.059443,0.00102,0.101729,0.708904,0.205674,0.876855,0.171382,0.026649,0.796362,0.856881,4.67
2019-05-13 19:45:00,132.427083,0.032355,0.003061,0.070193,0.705479,0.205674,0.876855,0.171382,0.051785,0.869191,0.830137,3.03
2019-05-13 20:00:00,132.4375,0.011287,0.00102,0.036623,0.703767,0.205674,0.876855,0.171382,0.067275,0.903971,0.728889,1.64
2019-05-13 20:15:00,132.447917,0.0,0.00102,0.024415,0.69863,0.208038,0.876855,0.171382,0.084627,0.93746,0.56,0.84
2019-05-14 06:45:00,132.885417,0.003762,0.00102,0.030519,0.563356,0.210402,0.871147,0.164948,0.994647,0.485077,0.565714,0.99
2019-05-14 07:00:00,132.895833,0.006772,0.00102,0.033571,0.571918,0.210402,0.871147,0.164948,0.987186,0.446671,0.723077,1.41
2019-05-14 07:15:00,132.90625,0.016554,0.00102,0.042726,0.577055,0.212766,0.871147,0.164948,0.977647,0.408933,0.623077,1.62
2019-05-14 07:30:00,132.916667,0.029345,0.0,0.052899,0.571918,0.222222,0.871147,0.164948,0.966072,0.372024,0.611594,2.11
2019-05-14 07:45:00,132.927083,0.042137,0.002041,0.093591,0.578767,0.222222,0.871147,0.164948,0.952511,0.336103,0.85814,3.69
2019-05-14 08:00:00,132.9375,0.054176,0.00102,0.105799,0.583904,0.224586,0.871147,0.164948,0.937021,0.301324,0.884314,4.51
2019-05-14 08:15:00,132.947917,0.059443,0.00102,0.120041,0.583904,0.224586,0.871147,0.164948,0.919669,0.267834,1.157798,6.31
2019-05-14 08:30:00,132.958333,0.094056,0.002041,0.145473,0.590753,0.229314,0.871147,0.164948,0.900529,0.235779,0.908387,7.04
2019-05-14 08:45:00,132.96875,0.191121,0.010204,0.291963,0.599315,0.231678,0.871147,0.164948,0.879683,0.205294,0.620423,8.81
2019-05-14 09:00:00,132.979167,0.088036,0.00102,0.127162,0.601027,0.229314,0.871147,0.164948,0.85722,0.176511,1.051701,7.73
2019-05-14 09:15:00,132.989583,0.100828,0.00102,0.153611,0.601027,0.22695,0.871147,0.164948,0.833237,0.149553,1.026829,8.42
2019-05-14 09:30:00,133.0,0.207675,0.008163,0.280773,0.60274,0.234043,0.871147,0.164948,0.807836,0.124535,0.808497,12.37
2019-05-14 09:45:00,133.010417,0.462754,0.017347,0.635809,0.611301,0.236407,0.871147,0.164948,0.781126,0.101564,0.477519,15.4
2019-05-14 10:00:00,133.020833,0.404063,0.016327,0.552391,0.625,0.234043,0.871147,0.164948,0.753222,0.080739,0.688183,19.51
2019-05-14 10:15:00,133.03125,0.528969,0.022449,0.713123,0.628425,0.224586,0.871147,0.164948,0.724242,0.062149,0.540246,19.8
2019-05-14 10:30:00,133.041667,0.234011,0.009184,0.261445,0.631849,0.229314,0.871147,0.164948,0.694312,0.045874,0.864516,14.74
2019-05-14 10:45:00,133.052083,0.487585,0.018367,0.566633,0.631849,0.224586,0.871147,0.164948,0.663558,0.031982,0.510619,17.31
2019-05-14 11:00:00,133.0625,0.361174,0.006122,0.4588,0.640411,0.222222,0.871147,0.164948,0.632113,0.020535,0.82902,21.14
2019-05-14 11:15:00,133.072917,0.316027,0.009184,0.348932,0.648973,0.22695,0.871147,0.164948,0.600112,0.01158,0.770667,17.34
2019-05-14 11:30:00,133.083333,0.805869,0.020408,1.0,0.652397,0.229314,0.871147,0.164948,0.567691,0.005156,0.261399,14.39
2019-05-14 11:45:00,133.09375,0.228743,0.003061,0.231943,0.645548,0.224586,0.871147,0.164948,0.53499,0.00129,0.71497,11.94
2019-05-14 12:15:00,133.114583,0.139202,0.002041,0.191251,0.638699,0.238771,0.871147,0.164948,0.469306,0.00129,1.175814,12.64
2019-05-14 12:30:00,133.125,0.623777,0.017347,0.719227,0.64726,0.241135,0.871147,0.164948,0.436605,0.005156,0.321537,13.81
2019-05-14 12:45:00,133.135417,0.748683,0.026531,0.907426,0.657534,0.245863,0.871147,0.164948,0.404184,0.01158,0.244293,12.52
2019-05-14 13:00:00,133.145833,0.318284,0.005102,0.38352,0.648973,0.248227,0.871147,0.164948,0.372183,0.020535,0.554525,12.56
2019-05-14 13:15:00,133.15625,0.31678,0.007143,0.382503,0.64726,0.245863,0.871147,0.164948,0.340738,0.031982,0.559202,12.61
2019-05-14 13:30:00,133.166667,0.354402,0.006122,0.406918,0.64726,0.250591,0.871147,0.164948,0.309984,0.045874,0.4998,12.52
2019-05-14 13:45:00,133.177083,0.385252,0.006122,0.448627,0.643836,0.250591,0.871147,0.164948,0.280054,0.062149,0.469004,12.71
2019-05-14 14:00:00,133.1875,0.467269,0.019388,0.497457,0.625,0.231678,0.871147,0.164948,0.251074,0.080739,0.404916,13.18
2019-05-14 14:15:00,133.197917,0.676448,0.02449,0.728383,0.614726,0.255319,0.871147,0.164948,0.22317,0.101564,0.303983,14.12
2019-05-14 14:30:00,133.208333,0.757713,0.021429,0.812818,0.625,0.264775,0.871147,0.164948,0.19646,0.124535,0.287367,14.9
2019-05-14 14:45:00,133.21875,0.747931,0.023469,0.757884,0.613014,0.271868,0.871147,0.164948,0.171059,0.149553,0.309766,15.86
2019-05-14 15:00:00,133.229167,0.771257,0.023469,0.776195,0.633562,0.27896,0.871147,0.164948,0.147076,0.176511,0.307867,16.24
2019-05-14 15:15:00,133.239583,0.698269,0.023469,0.69176,0.628425,0.288416,0.871147,0.164948,0.124613,0.205294,0.368894,17.67
2019-05-14 15:30:00,133.25,0.72912,0.02449,0.717192,0.625,0.29078,0.871147,0.164948,0.103767,0.235779,0.371572,18.56
2019-05-14 15:45:00,133.260417,0.358164,0.011224,0.42116,0.619863,0.300236,0.871147,0.164948,0.084627,0.267834,0.752569,19.04
2019-05-14 16:00:00,133.270833,0.767494,0.029592,0.749746,0.616438,0.295508,0.871147,0.164948,0.067275,0.301324,0.31581,16.58
2019-05-14 16:15:00,133.28125,0.556057,0.030612,0.552391,0.590753,0.304965,0.871147,0.164948,0.051785,0.336103,0.406502,15.63
2019-05-14 16:30:00,133.291667,0.552295,0.02551,0.487284,0.582192,0.304965,0.871147,0.164948,0.038224,0.372024,0.368325,14.07
2019-05-14 16:45:00,133.302083,0.505643,0.029592,0.402848,0.587329,0.321513,0.871147,0.164948,0.026649,0.408933,0.352422,12.37
2019-05-14 17:00:00,133.3125,0.408578,0.027551,0.344863,0.589041,0.316785,0.871147,0.164948,0.01711,0.446671,0.442234,12.67
2019-05-14 17:15:00,133.322917,0.419865,0.02449,0.4059,0.587329,0.330969,0.871147,0.164948,0.009649,0.485077,0.434014,12.76
2019-05-14 17:30:00,133.333333,0.332581,0.018367,0.342828,0.587329,0.323877,0.871147,0.164948,0.004296,0.523986,0.549576,12.97
2019-05-14 17:45:00,133.34375,0.133935,0.003061,0.145473,0.589041,0.319149,0.871147,0.164948,0.001075,0.563232,0.757692,7.88
2019-05-14 18:00:00,133.354167,0.072987,0.00102,0.104781,0.585616,0.335697,0.871147,0.164948,0.0,0.602647,1.006299,6.39
2019-05-14 18:15:00,133.364583,0.085779,0.0,0.131231,0.599315,0.330969,0.871147,0.164948,0.001075,0.642062,1.158333,8.34
2019-05-14 18:30:00,133.375,0.082769,0.00102,0.125127,0.60274,0.338061,0.871147,0.164948,0.004296,0.681308,0.79,5.53
2019-05-14 18:45:00,133.385417,0.102333,0.003061,0.1353,0.606164,0.340426,0.871147,0.164948,0.009649,0.720218,0.831325,6.9
2019-05-14 19:00:00,133.395833,0.122649,0.003061,0.164802,0.616438,0.330969,0.871147,0.164948,0.01711,0.758624,0.794819,7.67
2019-05-14 19:15:00,133.40625,0.053424,0.0,0.074262,0.613014,0.338061,0.871147,0.164948,0.026649,0.796362,0.693069,3.5
2019-05-14 19:30:00,133.416667,0.018811,0.0,0.038657,0.611301,0.330969,0.871147,0.164948,0.038224,0.83327,0.545455,1.5
2019-05-15 07:00:00,133.895833,0.015801,0.008163,0.059003,0.482877,0.361702,0.865328,0.158613,0.987186,0.446671,0.423529,1.08
2019-05-15 07:15:00,133.90625,0.033108,0.011224,0.098678,0.486301,0.36643,0.865328,0.158613,0.977647,0.408933,0.437838,1.62
2019-05-15 07:30:00,133.916667,0.051166,0.012245,0.143438,0.488014,0.368794,0.865328,0.158613,0.966072,0.372024,0.440816,2.16
2019-05-15 07:45:00,133.927083,0.060948,0.013265,0.194303,0.496575,0.36643,0.865328,0.158613,0.952511,0.336103,0.563964,3.13
2019-05-15 08:00:00,133.9375,0.095561,0.013265,0.249237,0.511986,0.361702,0.865328,0.158613,0.937021,0.301324,0.6,4.71
2019-05-15 08:15:00,133.947917,0.137698,0.012245,0.304171,0.527397,0.361702,0.865328,0.158613,0.919669,0.267834,0.661972,7.05
2019-05-15 08:30:00,133.958333,0.176072,0.013265,0.361139,0.549658,0.361702,0.865328,0.158613,0.900529,0.235779,0.74697,9.86
2019-05-15 08:45:00,133.96875,0.219714,0.013265,0.42116,0.563356,0.359338,0.865328,0.158613,0.879683,0.205294,0.785093,12.64
2019-05-15 09:00:00,133.979167,0.274643,0.013265,0.482197,0.578767,0.356974,0.865328,0.158613,0.85722,0.176511,0.788354,15.57
2019-05-15 09:15:00,133.989583,0.328066,0.014286,0.528993,0.592466,0.35461,0.865328,0.158613,0.833237,0.149553,0.787554,18.35
2019-05-15 09:30:00,134.0,0.382242,0.014286,0.573754,0.613014,0.352246,0.865328,0.158613,0.807836,0.124535,0.781784,21.03
2019-05-15 09:45:00,134.010417,0.431151,0.015306,0.615463,0.618151,0.347518,0.865328,0.158613,0.781126,0.101564,0.782753,23.6
2019-05-15 10:00:00,134.020833,0.474041,0.015306,0.662258,0.628425,0.340426,0.865328,0.158613,0.753222,0.080739,0.789697,26.06
2019-05-15 10:15:00,134.03125,0.507901,0.018367,0.69176,0.619863,0.335697,0.865328,0.158613,0.724242,0.062149,0.800284,28.21
2019-05-15 10:30:00,134.041667,0.531226,0.018367,0.715158,0.623288,0.335697,0.865328,0.158613,0.694312,0.045874,0.827174,30.44
2019-05-15 10:45:00,134.052083,0.562077,0.017347,0.745677,0.621575,0.330969,0.865328,0.158613,0.663558,0.031982,0.831403,32.3
2019-05-15 11:00:00,134.0625,0.58766,0.017347,0.763988,0.635274,0.333333,0.865328,0.158613,0.632113,0.020535,0.835512,33.88
